AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2016-08-11 08:47:56.303386	332	12264	-11210	19	-1	-27	0	0	0	0.40	0.92	-0.05	-0.03
2016-08-11 08:47:56.315979	380	12206	-11036	8	3	-24	0	0	0	0.40	0.92	-0.05	-0.03
2016-08-11 08:47:56.328224	314	12224	-11032	8	0	-26	0	0	0	0.40	0.92	-0.05	-0.03
2016-08-11 08:47:56.344538	300	12218	-11194	21	-1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.356900	360	12166	-11000	6	5	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.373274	338	12218	-11014	11	3	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.385538	326	12250	-10962	7	0	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.401981	348	12230	-11200	20	-1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.414137	362	12214	-11008	8	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.430589	358	12258	-10980	9	0	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.442895	366	12208	-11214	19	-1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.459151	308	12220	-11184	19	-3	-28	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.471432	352	12246	-11044	11	4	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.487797	360	12236	-10934	7	2	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.500132	366	12246	-11190	21	-3	-28	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.516434	354	12234	-11048	7	5	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.528879	386	12220	-11050	7	-1	-22	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.545085	334	12210	-11168	18	-2	-30	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.557524	342	12230	-10936	6	3	-28	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.573836	352	12246	-11000	10	4	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.586170	352	12238	-10990	6	2	-21	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.602555	330	12206	-11140	18	-3	-30	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.614788	370	12198	-11014	7	4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.631099	320	12180	-11110	9	-3	-21	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.643570	344	12222	-11200	19	-1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.659857	336	12214	-11008	5	3	-28	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.672111	304	12256	-11024	8	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.688389	338	12226	-11076	8	0	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.700846	326	12234	-11266	19	-1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.717067	370	12248	-10964	7	4	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.729604	356	12268	-11046	11	0	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.745776	318	12218	-11218	19	-1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.758220	334	12230	-11246	20	-1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.774510	342	12252	-11056	7	3	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.786838	374	12194	-11082	8	1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.803086	302	12198	-11246	20	-3	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.815436	306	12190	-11000	5	4	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.827930	336	12228	-11080	9	-1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.831988	FIFO overflow!
2016-08-11 08:47:56.848288	352	12200	-10992	4	3	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.860882	334	12226	-10950	5	4	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.876958	340	12224	-11136	11	-2	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.889320	330	12190	-11156	18	-1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.905549	392	12214	-10886	4	4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.917957	312	12202	-11144	14	0	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.934236	344	12240	-11166	15	1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.946538	288	12232	-11168	18	0	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.962911	342	12198	-10926	3	3	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.975359	320	12252	-11126	13	0	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:56.991771	328	12278	-11178	17	1	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.003891	362	12244	-10976	2	3	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.020223	350	12228	-11174	16	-4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.032648	322	12228	-11096	15	1	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.048957	320	12190	-11186	19	-1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.061293	352	12206	-10922	3	4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.077785	330	12264	-11098	13	-1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.089993	284	12266	-11128	16	1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.106209	362	12184	-10874	4	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.118571	312	12228	-11164	16	-2	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.134863	296	12250	-11134	15	1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.147265	312	12204	-11206	18	0	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.163677	372	12238	-10920	4	4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.176293	358	12262	-11202	14	-2	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.192327	360	12218	-11148	16	1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.204681	326	12228	-10896	2	3	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.221058	398	12194	-11208	17	-2	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.233450	344	12220	-11126	14	2	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.249684	336	12264	-10906	4	1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.261973	314	12260	-10948	4	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.278266	340	12212	-11180	14	-2	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.290783	318	12272	-11146	15	1	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.307071	314	12236	-10978	4	4	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.319360	328	12240	-11224	17	-1	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.335576	326	12210	-11092	12	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.347974	370	12230	-10946	4	2	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.364282	362	12234	-10916	4	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.376628	322	12218	-11166	16	-3	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.392936	330	12180	-11138	16	2	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.405583	354	12224	-10912	4	3	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.421713	358	12248	-11172	17	-1	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.434083	330	12246	-11096	12	1	-24	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.446483	364	12228	-10904	4	2	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.462693	330	12248	-10992	3	2	-26	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.475032	316	12200	-11172	16	-2	-27	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.491340	326	12232	-11186	15	3	-25	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.503646	352	12190	-10940	3	2	-23	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.520129	390	12222	-11218	16	-2	-28	0	0	0	0.40	0.92	-0.05	-0.02
2016-08-11 08:47:57.532412	336	12252	-11104	11	3	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.548735	338	12210	-10972	5	4	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.561158	370	12194	-10884	4	4	-23	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.577410	328	12224	-11186	15	-2	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.589830	350	12206	-11136	15	2	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.606144	300	12234	-10952	5	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.618515	252	12234	-11246	18	-2	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.634774	346	12242	-11058	12	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.647206	314	12214	-11118	16	-1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.663385	370	12254	-10976	4	5	-26	0	0	0	-0.54	1.31	0.02	-1.89
2016-08-11 08:47:57.667505	FIFO overflow!
2016-08-11 08:47:57.679877	398	12258	-11090	10	3	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.696130	366	12224	-11070	7	1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.708543	338	12214	-11220	20	-2	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.724787	384	12244	-10976	6	2	-23	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.737198	346	12252	-11026	11	2	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.753362	356	12272	-11040	6	1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.765939	360	12220	-11246	20	-3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.782117	282	12232	-10976	7	3	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.794566	340	12250	-11078	8	1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.810857	350	12222	-11170	19	-2	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.823312	368	12174	-11004	7	3	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.839400	334	12198	-11082	10	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.851867	370	12198	-11048	5	3	-23	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.868047	338	12222	-11242	20	-2	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.880506	296	12226	-11030	9	2	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.893121	326	12246	-11068	6	0	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.909259	302	12270	-11156	20	-1	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.921608	334	12206	-10940	5	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.937830	328	12186	-11018	11	1	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.950367	380	12248	-10996	6	-1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.966600	290	12244	-11244	20	-1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.978998	304	12220	-11064	7	4	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:57.995213	334	12258	-11058	9	0	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.007751	328	12226	-11196	21	-3	-28	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.023786	332	12250	-10984	6	4	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.036182	390	12230	-10970	9	2	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.052346	354	12246	-10904	6	1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.064800	380	12232	-11290	20	-1	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.081065	338	12228	-10988	6	3	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.093520	334	12232	-11078	7	-1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.109797	330	12196	-11182	19	0	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.122222	328	12196	-11208	19	-3	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.138418	324	12230	-10980	9	4	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.150875	334	12262	-11022	6	1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.167112	326	12206	-11246	20	-1	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.179612	366	12260	-11016	7	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.195843	330	12260	-11064	10	-1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.208170	324	12216	-11162	20	0	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.224434	300	12252	-11232	20	-2	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.236873	328	12182	-10984	9	2	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.252993	324	12212	-11008	8	0	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.265639	298	12210	-11212	19	0	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.278059	288	12214	-10962	6	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.294397	332	12274	-11108	10	0	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.306678	376	12204	-10926	4	0	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.322872	332	12220	-11252	20	-1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.335301	312	12228	-11008	9	2	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.351573	340	12254	-11052	9	1	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.364115	326	12210	-11268	19	-1	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.380206	372	12208	-11004	6	3	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.392509	340	12258	-11116	9	-1	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.408703	352	12300	-10982	5	1	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.421197	338	12280	-11170	19	-3	-28	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.437450	320	12198	-11008	8	4	-25	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.449755	340	12230	-11068	7	1	-24	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.466032	328	12240	-11200	19	0	-26	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.478708	292	12224	-11000	5	3	-27	0	0	0	0.40	0.92	-0.04	-0.02
2016-08-11 08:47:58.482629	FIFO overflow!
2016-08-11 08:47:58.498844	268	12242	-11246	15	2	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.511426	310	12270	-11188	19	-1	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.527547	356	12218	-10994	3	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.539994	314	12224	-11156	13	-2	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.556161	334	12208	-11236	17	0	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.568574	346	12176	-10992	3	3	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.581098	356	12210	-11004	5	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.597315	364	12238	-11140	11	0	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.609720	294	12238	-11216	19	0	-27	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.625921	336	12212	-10900	4	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.638411	328	12206	-11186	15	-1	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.654581	316	12224	-11168	16	1	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.667088	322	12212	-11022	3	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.683198	354	12196	-11014	5	2	-27	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.695767	338	12212	-11132	11	-1	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.712121	304	12184	-11188	18	0	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.724276	326	12212	-10898	4	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.740570	326	12262	-11160	14	-2	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.752948	342	12194	-11162	17	1	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.769228	414	12232	-10992	5	2	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.781744	338	12248	-11010	6	2	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.797973	352	12248	-11116	12	-2	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.810279	334	12254	-11194	18	0	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.826582	362	12220	-10934	4	2	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.839035	342	12232	-11150	14	-1	-27	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.855235	322	12252	-11122	16	3	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.867811	354	12238	-10952	3	2	-22	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.883885	330	12224	-10976	3	2	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.896262	342	12298	-11202	13	-1	-28	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.912464	360	12202	-11160	18	1	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.924941	352	12214	-10950	3	4	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.941220	358	12220	-11204	17	-4	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.953633	344	12246	-11098	14	1	-28	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.969877	364	12216	-10964	2	2	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.982327	360	12206	-11032	4	4	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:58.998559	366	12260	-11144	12	-1	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.010907	318	12172	-11128	17	-1	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.027171	308	12240	-10986	2	4	-28	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.039643	354	12282	-11198	15	-2	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.052030	364	12158	-10984	7	1	-21	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.068292	322	12170	-11050	7	-8	-43	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.080719	244	12244	-10976	5	7	-35	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.097048	348	12246	-11072	10	-3	-11	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.113172	386	12160	-11208	17	-2	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.125627	312	12310	-10886	-4	5	-35	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.141864	336	12202	-11210	15	-4	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.154317	296	12156	-11020	11	3	-23	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.170503	330	12198	-10998	5	0	-29	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.183023	354	12248	-10916	4	2	-28	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.195275	326	12218	-11098	12	0	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.211614	304	12210	-11202	17	3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.224086	356	12230	-10948	1	6	-21	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.240252	356	12222	-11148	16	-5	-26	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.252810	288	12226	-11142	15	-1	-30	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.269084	388	12248	-10936	4	3	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.281401	332	12192	-11152	19	-2	-24	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.297687	362	12186	-11186	14	-3	-25	0	0	0	0.40	0.92	-0.03	-0.02
2016-08-11 08:47:59.310128	320	12260	-11128	18	0	-28	0	0	0	0.40	0.92	-0.03	1.67
2016-08-11 08:47:59.314208	FIFO overflow!
2016-08-11 08:47:59.330550	322	12222	-11204	20	-2	-25	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.342897	322	12232	-10972	8	3	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.358950	334	12268	-11052	7	1	-27	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.371389	352	12216	-10930	4	2	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.387750	314	12240	-11202	18	-3	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.400207	346	12216	-11106	9	3	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.416337	292	12248	-10998	5	3	-22	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.428713	322	12198	-11220	19	-3	-25	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.444982	310	12216	-11052	8	3	-27	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.457406	402	12248	-11022	7	-1	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.473694	376	12262	-10974	4	3	-23	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.486141	288	12198	-11248	19	-3	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.502366	300	12234	-11082	11	3	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.514671	358	12246	-11042	5	1	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.531120	348	12212	-11270	20	-2	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.543347	356	12232	-11054	8	4	-25	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.559669	356	12226	-11034	8	-1	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.572101	350	12266	-10920	4	1	-25	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.588309	302	12252	-11212	19	-3	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.600832	330	12204	-11066	10	4	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.617064	310	12244	-10998	6	1	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.629462	326	12186	-11242	19	-5	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.645638	310	12206	-11026	8	4	-27	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.658050	342	12238	-10978	7	0	-25	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.670440	390	12224	-10996	5	1	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.686768	306	12236	-11212	20	-4	-27	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.699369	316	12246	-11046	9	4	-26	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.715349	344	12238	-10968	5	0	-24	0	0	0	0.40	0.92	-0.03	-0.01
2016-08-11 08:47:59.727811	340	12238	-11288	21	-4	-27	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.744021	332	12194	-10978	7	3	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.756423	312	12196	-11098	13	3	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.772707	348	12260	-10942	4	3	-24	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.785210	344	12204	-11228	18	-3	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.801410	328	12214	-11056	10	3	-27	0	0	0	0.40	0.92	-0.02	-0.01
